Paper_Link,Year,Composition,A_site,B_site,T,σ,κ,S,zT,Z_A,Z_B,IE_A,IE_B,EN_A,EN_B,EA_A,EA_B,AD_A,AD_B,IR_A,IR_B,MP_A,MP_B,BP_A,BP_B,HE_A,HE_B,HF_A,HF_B,IR_X,Tf,Of
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",577.0,28.29880344,,-151.44927444097,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",601.0,28.5364727,,-149.921969118604,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",630.0,28.68557466,,-149.046610014295,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",658.0,28.87495983,,-150.371563722088,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",686.0,29.16470228,,-152.791537124916,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",741.0,30.94781091,,-164.625936795444,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",791.0,33.92036271,,-168.450429971052,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",815.0,35.4368607,,-169.79484492935,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",897.0,42.66118753,,-186.772124966102,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.98Nb0.01Mo0.01O3,Ca,"Mn, Nb, Mo",951.5,49.42800886,,-193.227620342522,,20.0,25.33,589.8,716.3179999999999,1.0,1.5566,2.37,1.584,1.54,7.2543,100.0,82.71000000000001,842.0,1271.99,1484.0,2113.61,154.7,229.449,8.54,13.5091,140.0,0.7621178161742612,0.5907857142857144
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",393.0,63.12226921,,-131.207466738033,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",408.0,62.72096769,,-130.878013967477,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",415.0,62.55278353,,-130.835266180694,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",455.0,61.75071046,,-124.961130651986,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",482.0,62.81018975,,-117.293062139981,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",520.0,64.95457959,,-109.871653271256,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",550.7,64.65719178,,-107.373469803887,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",615.0,63.92573106,,-104.344904929398,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",638.0,63.22211152,,-105.437184584799,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",690.0,62.43832541,,-113.308222356078,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",721.0,62.5079301,,-115.011214762706,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",751.0,62.89579515,,-117.797191211704,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",758.5,62.87920872,,-118.767123753207,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",802.0,64.81667345,,-122.241486975582,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",883.0,68.25824394,,-128.401590457256,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.96Nb0.02W0.02O3,Ca,"Mn, Nb, W",933.0,71.43884859,,-133.407503695774,,20.0,26.3,589.8,717.05,1.0,1.5672,2.37,3.294,1.54,7.478,100.0,82.55999999999999,842.0,1313.9599999999998,1484.0,2184.54,154.7,242.438,8.54,13.971999999999998,140.0,0.7626314649540337,0.5897142857142856
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",377.0,64.48602586,,-104.639717252043,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",433.0,67.27204937,,-99.470393754688,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",479.0,68.93179567,,-94.2888566039659,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",500.0,70.84354101,,-92.4707068941661,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",579.0,70.70657185,,-91.8389662027833,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",668.0,69.99323529,,-96.3650723861956,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",713.5,69.47259473,,-99.6472811482752,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",776.0,68.91430879,,-101.037110669317,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",823.0,69.51808998,,-102.47747944567,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",866.0,69.98363547,,-106.326043737575,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",909.0,71.48539854,,-113.534205026253,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
10.1007/s11664-017-5718-z,2017.0,CaMn0.94Nb0.03W0.03O3,Ca,"Mn, Nb, W",947.0,73.08754846,,-118.498423379139,,20.0,26.95,589.8,716.925,1.0,1.5758,2.37,4.940999999999999,1.54,7.611999999999999,100.0,82.34,842.0,1347.94,1484.0,2246.31,154.7,253.157,8.54,14.358,140.0,0.7633860701635771,0.5881428571428572
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,110.0,1051.76428541267,4.30649350649351,-360.484591436177,0.0122055674518201,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,156.0,1191.41703322202,4.04415584415585,-353.546333710894,0.0170235546038544,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,193.0,1411.41962136667,3.82359307359307,-347.23355751319,0.0215524625267666,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,211.0,1396.38034216454,3.73268398268398,,0.0224625267665953,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,287.0,1721.5170907184,3.36255411255411,-336.381336481503,0.0326659528907923,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,313.0,1723.97168810113,,-333.737416533744,0.0361884368308351,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,368.0,1910.99837201314,3.05844155844156,-329.800185488833,0.0442826552462527,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,405.0,2006.55721178808,2.95454545454546,-326.619231736093,0.0498684613031508,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,450.5,2100.47965330787,2.81818181818182,-324.331300608429,0.05796573875803,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,516.0,2261.33154105526,2.71428571428572,-322.081567983071,,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,571.0,2317.45015251385,2.67532467532468,-321.242792536616,0.0767237687366167,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,598.0,2319.34791993475,2.65584415584416,-321.300090290074,0.0812692232820713,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,663.0,2277.12543578874,2.68181818181818,-321.910470524828,0.0878800856531049,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,CaMnO3,Ca,Mn,698.0,2383.03108536451,2.72727272727273,-323.019686062257,0.092017130620985,20.0,25.0,589.8,717.3,1.0,1.55,2.37,0.0,1.54,7.21,100.0,83.0,842.0,1246.0,1484.0,2061.0,154.7,221.0,8.54,13.2,140.0,0.7611267212563665,0.5928571428571429
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",100.0,15296.385442406,3.61688311688312,-152.229142174885,0.0374518201284797,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",127.0,14812.1690297441,3.56439393939394,-157.293229037803,0.0404496788008565,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",155.0,14129.9670974348,3.4745670995671,-158.494571935307,,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",204.0,13491.8683708772,3.34145021645022,-167.545415262444,0.0519593147751606,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",238.0,12893.1170676423,3.25811688311688,-170.707535031408,0.0585224839400428,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",303.0,11969.8020799251,3.1482683982684,-177.676904830494,0.068246058010512,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",320.0,11680.6563525188,3.08225108225108,-182.070735306295,0.071627408993576,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",375.0,,2.98051948051948,-185.466991999338,0.0798715203426124,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",445.0,10222.0037407758,2.88311688311688,-187.976971816705,0.0901284796573876,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",500.0,9694.85622508072,2.7987012987013,-190.951680183734,0.098458244111349,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",585.0,9067.50204401096,2.72077922077922,,0.106852248394004,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",673.0,8669.94817902265,2.68181818181818,-196.637553778622,0.114325481798715,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.99Gd0.01Mn0.99W0.01O3-ẟ,"Ca, Gd","Mn, W",700.0,8508.47885397066,2.67532467532468,-194.708662045891,0.116122250340666,20.44,25.49,589.8359999999999,717.827,1.002,1.5581,2.4569,0.7859999999999999,1.6036,7.3304,99.94,82.83,846.7,1267.76,1501.89,2095.94,157.153,227.03,8.5377,13.418,140.0,0.7615169682065238,0.5916428571428571
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.98Gd0.02Mn0.98W0.02O3-ẟ,"Ca, Gd","Mn, W",100.0,22507.5841026713,3.18181818181818,-106.160441005421,0.0290364025695932,20.880000000000003,25.98,589.872,718.3539999999999,1.004,1.5661999999999998,2.5438,1.5719999999999998,1.6672,7.450799999999999,99.88,82.66,851.4,1289.52,1519.78,2130.88,159.606,233.06,8.5354,13.636,140.0,0.7619078110605841,0.5904285714285714
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.98Gd0.02Mn0.98W0.02O3-ẟ,"Ca, Gd","Mn, W",125.0,22075.7431486868,3.14935064935065,-108.903286737177,0.0328693790149893,20.880000000000003,25.98,589.872,718.3539999999999,1.004,1.5661999999999998,2.5438,1.5719999999999998,1.6672,7.450799999999999,99.88,82.66,851.4,1289.52,1519.78,2130.88,159.606,233.06,8.5354,13.636,140.0,0.7619078110605841,0.5904285714285714
https://doi.org/10.1016/j.jallcom.2016.12.359,2017.0,Ca0.98Gd0.02Mn0.98W0.02O3-ẟ,"Ca, Gd","Mn, W",153.0,21405.3170336824,3.11038961038961,-112.154377184427,0.0358886509635974,20.880000000000003,25.98,589.872,718.3539999999999,1.004,1.5661999999999998,2.5438,1.5719999999999998,1.6672,7.450799999999999,99.88,82.66,851.4,1289.52,1519.78,2130.88,159.606,233.06,8.5354,13.636,140.0,0.7619078110605841,0.5904285714285714
